workload,size,zone,current_hour,device,strategy,action,target_hour,delay_hours,expected_cost_saving_pct,expected_co2_saving_pct,rationale
SPMV,512,FR,8,CPU,Execute Now (Carbon-optimal),RUN,8,0,0.0,0.0,Currently in greenest window
SPMV,512,FR,9,CPU,Execute Now (Carbon-optimal),RUN,9,0,0.0,0.0,Currently in greenest window
SPMV,512,FR,10,CPU,Execute Now (Carbon-optimal),RUN,10,0,0.0,0.0,Currently in greenest window
SPMV,512,FR,11,CPU,Execute Now (Carbon-optimal),RUN,11,0,0.0,0.0,Currently in greenest window
SPMV,512,FR,12,CPU,Execute Now (Carbon-optimal),RUN,12,0,0.0,0.0,Currently in greenest window
SPMV,512,FR,13,CPU,Execute Now,RUN,13,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,512,FR,14,CPU,Execute Now,RUN,14,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,512,FR,15,CPU,Execute Now,RUN,15,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,512,FR,16,CPU,Execute Now (Carbon-optimal),RUN,16,0,0.0,0.0,Currently in greenest window
SPMV,512,FR,17,CPU,Execute Now (Carbon-optimal),RUN,17,0,0.0,0.0,Currently in greenest window
SPMV,512,FR,18,CPU,Execute Now (Carbon-optimal),RUN,18,0,0.0,0.0,Currently in greenest window
SPMV,512,FR,19,CPU,Execute Now (Carbon-optimal),RUN,19,0,0.0,0.0,Currently in greenest window
SPMV,512,FR,20,CPU,Execute Now (Carbon-optimal),RUN,20,0,0.0,0.0,Currently in greenest window
SPMV,512,FR,21,CPU,Execute Now (Carbon-optimal),RUN,21,0,0.0,0.0,Currently in greenest window
SPMV,512,FR,22,CPU,Execute Now (Carbon-optimal),RUN,22,0,0.0,0.0,Currently in greenest window
SPMV,512,FR,23,CPU,Execute Now (Carbon-optimal),RUN,23,0,0.0,0.0,Currently in greenest window
SPMV,512,PL,0,CPU,Execute Now,RUN,0,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,512,PL,1,CPU,Execute Now,RUN,1,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,512,PL,2,CPU,Execute Now,RUN,2,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,512,PL,3,CPU,Execute Now,RUN,3,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,512,PL,4,CPU,Execute Now,RUN,4,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,512,PL,5,CPU,Execute Now (No Wait),RUN,5,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,512,PL,6,CPU,Execute Now (No Wait),RUN,6,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,512,PL,7,CPU,Execute Now (No Wait),RUN,7,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,512,PL,8,CPU,Execute Now (No Wait),RUN,8,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,512,PL,9,CPU,Execute Now (No Wait),RUN,9,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,512,PL,10,CPU,Execute Now (No Wait),RUN,10,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,512,PL,11,CPU,Execute Now (No Wait),RUN,11,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,512,PL,12,CPU,Execute Now (No Wait),RUN,12,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,512,PL,13,CPU,Execute Now (No Wait),RUN,13,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,512,PL,14,CPU,Execute Now (No Wait),RUN,14,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,512,PL,15,CPU,Execute Now (No Wait),RUN,15,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,512,PL,16,CPU,Wait for Cheap Window,DELAY,0,8,40.6,27.8,Wait 8h for cheapest window
SPMV,512,PL,17,CPU,Wait for Cheap Window,DELAY,0,7,40.7,31.7,Wait 7h for cheapest window
SPMV,512,PL,18,CPU,Wait for Cheap Window,DELAY,0,6,20.8,30.6,Wait 6h for cheapest window
SPMV,512,PL,19,CPU,Wait for Cheap Window,DELAY,0,5,33.8,26.8,Wait 5h for cheapest window
SPMV,512,PL,20,CPU,Wait for Cheap Window,DELAY,0,4,20.9,20.5,Wait 4h for cheapest window
SPMV,512,PL,21,CPU,Wait for Cheap Window,DELAY,0,3,14.3,22.9,Wait 3h for cheapest window
SPMV,512,PL,22,CPU,Wait for Cheap Window,DELAY,0,2,16.0,24.2,Wait 2h for cheapest window
SPMV,512,PL,23,CPU,Wait for Cheap Window,DELAY,0,1,17.8,22.0,Wait 1h for cheapest window
SPMV,1024,DE,0,CPU,Wait for Cheap Window,DELAY,1,1,26.6,20.7,Wait 1h for cheapest window
SPMV,1024,DE,1,CPU,Execute Now (Cost-optimal),RUN,1,0,0.0,0.0,Currently in cheapest window
SPMV,1024,DE,2,CPU,Execute Now (Cost-optimal),RUN,2,0,0.0,0.0,Currently in cheapest window
SPMV,1024,DE,3,CPU,Execute Now (Cost-optimal),RUN,3,0,0.0,0.0,Currently in cheapest window
SPMV,1024,DE,4,CPU,Execute Now (Cost-optimal),RUN,4,0,0.0,0.0,Currently in cheapest window
SPMV,1024,DE,5,CPU,Execute Now (Cost-optimal),RUN,5,0,0.0,0.0,Currently in cheapest window
SPMV,1024,DE,6,CPU,Execute Now (Cost-optimal),RUN,6,0,0.0,0.0,Currently in cheapest window
SPMV,1024,DE,7,CPU,Wait for Green Window,DELAY,8,1,20.6,19.7,Wait 1h for greenest window
SPMV,1024,DE,8,CPU,Execute Now (Carbon-optimal),RUN,8,0,0.0,0.0,Currently in greenest window
SPMV,1024,DE,9,CPU,Execute Now (Carbon-optimal),RUN,9,0,0.0,0.0,Currently in greenest window
SPMV,1024,DE,10,CPU,Execute Now (Carbon-optimal),RUN,10,0,0.0,0.0,Currently in greenest window
SPMV,1024,DE,11,CPU,Execute Now (Carbon-optimal),RUN,11,0,0.0,0.0,Currently in greenest window
SPMV,1024,DE,12,CPU,Execute Now (Carbon-optimal),RUN,12,0,0.0,0.0,Currently in greenest window
SPMV,1024,DE,13,CPU,Execute Now (No Wait),RUN,13,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,1024,DE,14,CPU,Execute Now (No Wait),RUN,14,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,1024,DE,15,CPU,Execute Now (No Wait),RUN,15,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,1024,DE,16,CPU,Execute Now (No Wait),RUN,16,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,1024,DE,17,CPU,Wait for Cheap Window,DELAY,1,8,33.0,26.9,Wait 8h for cheapest window
SPMV,1024,DE,18,CPU,Wait for Cheap Window,DELAY,1,7,46.6,31.4,Wait 7h for cheapest window
SPMV,1024,DE,19,CPU,Wait for Cheap Window,DELAY,1,6,20.2,25.7,Wait 6h for cheapest window
SPMV,1024,DE,20,CPU,Wait for Cheap Window,DELAY,1,5,20.0,32.6,Wait 5h for cheapest window
SPMV,1024,DE,21,CPU,Wait for Cheap Window,DELAY,1,4,27.8,15.1,Wait 4h for cheapest window
SPMV,1024,DE,22,CPU,Wait for Cheap Window,DELAY,1,3,29.8,17.6,Wait 3h for cheapest window
SPMV,1024,DE,23,CPU,Wait for Cheap Window,DELAY,1,2,16.7,18.4,Wait 2h for cheapest window
SPMV,1024,FR,0,CPU,Execute Now (Carbon-optimal),RUN,0,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,1,CPU,Execute Now (Carbon-optimal),RUN,1,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,2,CPU,Execute Now (Carbon-optimal),RUN,2,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,3,CPU,Execute Now (Carbon-optimal),RUN,3,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,4,CPU,Execute Now (Carbon-optimal),RUN,4,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,5,CPU,Execute Now (Carbon-optimal),RUN,5,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,6,CPU,Execute Now (Carbon-optimal),RUN,6,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,7,CPU,Execute Now (Carbon-optimal),RUN,7,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,8,CPU,Execute Now (Carbon-optimal),RUN,8,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,9,CPU,Execute Now (Carbon-optimal),RUN,9,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,10,CPU,Execute Now (Carbon-optimal),RUN,10,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,11,CPU,Execute Now (Carbon-optimal),RUN,11,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,12,CPU,Execute Now (Carbon-optimal),RUN,12,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,13,CPU,Execute Now,RUN,13,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,1024,FR,14,CPU,Execute Now,RUN,14,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,1024,FR,15,CPU,Execute Now,RUN,15,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,1024,FR,16,CPU,Execute Now (Carbon-optimal),RUN,16,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,17,CPU,Execute Now (Carbon-optimal),RUN,17,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,18,CPU,Execute Now (Carbon-optimal),RUN,18,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,19,CPU,Execute Now (Carbon-optimal),RUN,19,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,20,CPU,Execute Now (Carbon-optimal),RUN,20,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,21,CPU,Execute Now (Carbon-optimal),RUN,21,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,22,CPU,Execute Now (Carbon-optimal),RUN,22,0,0.0,0.0,Currently in greenest window
SPMV,1024,FR,23,CPU,Execute Now (Carbon-optimal),RUN,23,0,0.0,0.0,Currently in greenest window
SPMV,1024,PL,0,CPU,Execute Now,RUN,0,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,1024,PL,1,CPU,Execute Now,RUN,1,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,1024,PL,2,CPU,Execute Now,RUN,2,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,1024,PL,3,CPU,Execute Now,RUN,3,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,1024,PL,4,CPU,Execute Now,RUN,4,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,1024,PL,5,CPU,Execute Now (No Wait),RUN,5,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,1024,PL,6,CPU,Execute Now (No Wait),RUN,6,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,1024,PL,7,CPU,Execute Now (No Wait),RUN,7,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,1024,PL,8,CPU,Execute Now (No Wait),RUN,8,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,1024,PL,9,CPU,Execute Now (No Wait),RUN,9,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,1024,PL,10,CPU,Execute Now (No Wait),RUN,10,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,1024,PL,11,CPU,Execute Now (No Wait),RUN,11,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,1024,PL,12,CPU,Execute Now (No Wait),RUN,12,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,1024,PL,13,CPU,Execute Now (No Wait),RUN,13,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,1024,PL,14,CPU,Execute Now (No Wait),RUN,14,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,1024,PL,15,CPU,Execute Now (No Wait),RUN,15,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,1024,PL,16,CPU,Wait for Cheap Window,DELAY,0,8,23.6,33.9,Wait 8h for cheapest window
SPMV,1024,PL,17,CPU,Wait for Cheap Window,DELAY,0,7,41.6,37.7,Wait 7h for cheapest window
SPMV,1024,PL,18,CPU,Wait for Cheap Window,DELAY,0,6,25.7,27.8,Wait 6h for cheapest window
SPMV,1024,PL,19,CPU,Wait for Cheap Window,DELAY,0,5,31.9,31.3,Wait 5h for cheapest window
SPMV,1024,PL,20,CPU,Wait for Cheap Window,DELAY,0,4,12.2,23.1,Wait 4h for cheapest window
SPMV,1024,PL,21,CPU,Wait for Cheap Window,DELAY,0,3,27.0,21.7,Wait 3h for cheapest window
SPMV,1024,PL,22,CPU,Wait for Cheap Window,DELAY,0,2,11.5,16.5,Wait 2h for cheapest window
SPMV,1024,PL,23,CPU,Wait for Cheap Window,DELAY,0,1,11.1,19.7,Wait 1h for cheapest window
SPMV,2048,DE,0,CPU,Wait for Cheap Window,DELAY,1,1,13.6,17.5,Wait 1h for cheapest window
SPMV,2048,DE,1,CPU,Execute Now (Cost-optimal),RUN,1,0,0.0,0.0,Currently in cheapest window
SPMV,2048,DE,2,CPU,Execute Now (Cost-optimal),RUN,2,0,0.0,0.0,Currently in cheapest window
SPMV,2048,DE,3,CPU,Execute Now (Cost-optimal),RUN,3,0,0.0,0.0,Currently in cheapest window
SPMV,2048,DE,4,CPU,Execute Now (Cost-optimal),RUN,4,0,0.0,0.0,Currently in cheapest window
SPMV,2048,DE,5,CPU,Execute Now (Cost-optimal),RUN,5,0,0.0,0.0,Currently in cheapest window
SPMV,2048,DE,6,CPU,Execute Now (Cost-optimal),RUN,6,0,0.0,0.0,Currently in cheapest window
SPMV,2048,DE,7,CPU,Wait for Green Window,DELAY,8,1,10.1,20.6,Wait 1h for greenest window
SPMV,2048,DE,8,CPU,Execute Now (Carbon-optimal),RUN,8,0,0.0,0.0,Currently in greenest window
SPMV,2048,DE,9,CPU,Execute Now (Carbon-optimal),RUN,9,0,0.0,0.0,Currently in greenest window
SPMV,2048,DE,10,CPU,Execute Now (Carbon-optimal),RUN,10,0,0.0,0.0,Currently in greenest window
SPMV,2048,DE,11,CPU,Execute Now (Carbon-optimal),RUN,11,0,0.0,0.0,Currently in greenest window
SPMV,2048,DE,12,CPU,Execute Now (Carbon-optimal),RUN,12,0,0.0,0.0,Currently in greenest window
SPMV,2048,DE,13,CPU,Execute Now (No Wait),RUN,13,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,2048,DE,14,CPU,Execute Now (No Wait),RUN,14,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,2048,DE,15,CPU,Execute Now (No Wait),RUN,15,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,2048,DE,16,CPU,Execute Now (No Wait),RUN,16,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,2048,DE,17,CPU,Wait for Cheap Window,DELAY,1,8,47.8,27.5,Wait 8h for cheapest window
SPMV,2048,DE,18,CPU,Wait for Cheap Window,DELAY,1,7,31.8,33.8,Wait 7h for cheapest window
SPMV,2048,DE,19,CPU,Wait for Cheap Window,DELAY,1,6,23.4,38.3,Wait 6h for cheapest window
SPMV,2048,DE,20,CPU,Wait for Cheap Window,DELAY,1,5,41.9,39.5,Wait 5h for cheapest window
SPMV,2048,DE,21,CPU,Wait for Cheap Window,DELAY,1,4,28.4,23.9,Wait 4h for cheapest window
SPMV,2048,DE,22,CPU,Wait for Cheap Window,DELAY,1,3,12.7,20.9,Wait 3h for cheapest window
SPMV,2048,DE,23,CPU,Wait for Cheap Window,DELAY,1,2,23.0,19.6,Wait 2h for cheapest window
SPMV,2048,FR,0,CPU,Execute Now (Carbon-optimal),RUN,0,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,1,CPU,Execute Now (Carbon-optimal),RUN,1,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,2,CPU,Execute Now (Carbon-optimal),RUN,2,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,3,CPU,Execute Now (Carbon-optimal),RUN,3,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,4,CPU,Execute Now (Carbon-optimal),RUN,4,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,5,CPU,Execute Now (Carbon-optimal),RUN,5,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,6,CPU,Execute Now (Carbon-optimal),RUN,6,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,7,CPU,Execute Now (Carbon-optimal),RUN,7,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,8,CPU,Execute Now (Carbon-optimal),RUN,8,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,9,CPU,Execute Now (Carbon-optimal),RUN,9,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,10,CPU,Execute Now (Carbon-optimal),RUN,10,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,11,CPU,Execute Now (Carbon-optimal),RUN,11,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,12,CPU,Execute Now (Carbon-optimal),RUN,12,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,13,CPU,Execute Now,RUN,13,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,2048,FR,14,CPU,Execute Now,RUN,14,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,2048,FR,15,CPU,Execute Now,RUN,15,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,2048,FR,16,CPU,Execute Now (Carbon-optimal),RUN,16,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,17,CPU,Execute Now (Carbon-optimal),RUN,17,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,18,CPU,Execute Now (Carbon-optimal),RUN,18,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,19,CPU,Execute Now (Carbon-optimal),RUN,19,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,20,CPU,Execute Now (Carbon-optimal),RUN,20,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,21,CPU,Execute Now (Carbon-optimal),RUN,21,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,22,CPU,Execute Now (Carbon-optimal),RUN,22,0,0.0,0.0,Currently in greenest window
SPMV,2048,FR,23,CPU,Execute Now (Carbon-optimal),RUN,23,0,0.0,0.0,Currently in greenest window
SPMV,2048,PL,0,CPU,Execute Now,RUN,0,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,2048,PL,1,CPU,Execute Now,RUN,1,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,2048,PL,2,CPU,Execute Now,RUN,2,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,2048,PL,3,CPU,Execute Now,RUN,3,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,2048,PL,4,CPU,Execute Now,RUN,4,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,2048,PL,5,CPU,Execute Now (No Wait),RUN,5,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,2048,PL,6,CPU,Execute Now (No Wait),RUN,6,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,2048,PL,7,CPU,Execute Now (No Wait),RUN,7,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,2048,PL,8,CPU,Execute Now (No Wait),RUN,8,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,2048,PL,9,CPU,Execute Now (No Wait),RUN,9,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,2048,PL,10,CPU,Execute Now (No Wait),RUN,10,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,2048,PL,11,CPU,Execute Now (No Wait),RUN,11,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,2048,PL,12,CPU,Execute Now (No Wait),RUN,12,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,2048,PL,13,CPU,Execute Now (No Wait),RUN,13,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,2048,PL,14,CPU,Execute Now (No Wait),RUN,14,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,2048,PL,15,CPU,Execute Now (No Wait),RUN,15,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,2048,PL,16,CPU,Wait for Cheap Window,DELAY,0,8,48.4,28.9,Wait 8h for cheapest window
SPMV,2048,PL,17,CPU,Wait for Cheap Window,DELAY,0,7,26.3,34.5,Wait 7h for cheapest window
SPMV,2048,PL,18,CPU,Wait for Cheap Window,DELAY,0,6,21.2,33.5,Wait 6h for cheapest window
SPMV,2048,PL,19,CPU,Wait for Cheap Window,DELAY,0,5,44.5,36.9,Wait 5h for cheapest window
SPMV,2048,PL,20,CPU,Wait for Cheap Window,DELAY,0,4,16.8,20.7,Wait 4h for cheapest window
SPMV,2048,PL,21,CPU,Wait for Cheap Window,DELAY,0,3,26.1,23.3,Wait 3h for cheapest window
SPMV,2048,PL,22,CPU,Wait for Cheap Window,DELAY,0,2,25.8,21.0,Wait 2h for cheapest window
SPMV,2048,PL,23,CPU,Wait for Cheap Window,DELAY,0,1,15.0,20.9,Wait 1h for cheapest window
SPMV,4096,DE,0,CPU,Wait for Cheap Window,DELAY,1,1,24.6,21.4,Wait 1h for cheapest window
SPMV,4096,DE,1,CPU,Execute Now (Cost-optimal),RUN,1,0,0.0,0.0,Currently in cheapest window
SPMV,4096,DE,2,CPU,Execute Now (Cost-optimal),RUN,2,0,0.0,0.0,Currently in cheapest window
SPMV,4096,DE,3,CPU,Execute Now (Cost-optimal),RUN,3,0,0.0,0.0,Currently in cheapest window
SPMV,4096,DE,4,CPU,Execute Now (Cost-optimal),RUN,4,0,0.0,0.0,Currently in cheapest window
SPMV,4096,DE,5,CPU,Execute Now (Cost-optimal),RUN,5,0,0.0,0.0,Currently in cheapest window
SPMV,4096,DE,6,CPU,Execute Now (Cost-optimal),RUN,6,0,0.0,0.0,Currently in cheapest window
SPMV,4096,DE,7,CPU,Wait for Green Window,DELAY,8,1,22.5,23.9,Wait 1h for greenest window
SPMV,4096,DE,8,CPU,Execute Now (Carbon-optimal),RUN,8,0,0.0,0.0,Currently in greenest window
SPMV,4096,DE,9,CPU,Execute Now (Carbon-optimal),RUN,9,0,0.0,0.0,Currently in greenest window
SPMV,4096,DE,10,CPU,Execute Now (Carbon-optimal),RUN,10,0,0.0,0.0,Currently in greenest window
SPMV,4096,DE,11,CPU,Execute Now (Carbon-optimal),RUN,11,0,0.0,0.0,Currently in greenest window
SPMV,4096,DE,12,CPU,Execute Now (Carbon-optimal),RUN,12,0,0.0,0.0,Currently in greenest window
SPMV,4096,DE,13,CPU,Execute Now (No Wait),RUN,13,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,4096,DE,14,CPU,Execute Now (No Wait),RUN,14,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,4096,DE,15,CPU,Execute Now (No Wait),RUN,15,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,4096,DE,16,CPU,Execute Now (No Wait),RUN,16,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,4096,DE,17,CPU,Wait for Cheap Window,DELAY,1,8,48.3,31.0,Wait 8h for cheapest window
SPMV,4096,DE,18,CPU,Wait for Cheap Window,DELAY,1,7,22.6,34.9,Wait 7h for cheapest window
SPMV,4096,DE,19,CPU,Wait for Cheap Window,DELAY,1,6,20.6,33.4,Wait 6h for cheapest window
SPMV,4096,DE,20,CPU,Wait for Cheap Window,DELAY,1,5,26.5,26.0,Wait 5h for cheapest window
SPMV,4096,DE,21,CPU,Wait for Cheap Window,DELAY,1,4,15.4,15.3,Wait 4h for cheapest window
SPMV,4096,DE,22,CPU,Wait for Cheap Window,DELAY,1,3,23.5,21.8,Wait 3h for cheapest window
SPMV,4096,DE,23,CPU,Wait for Cheap Window,DELAY,1,2,10.6,17.1,Wait 2h for cheapest window
SPMV,4096,FR,0,CPU,Execute Now (Carbon-optimal),RUN,0,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,1,CPU,Execute Now (Carbon-optimal),RUN,1,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,2,CPU,Execute Now (Carbon-optimal),RUN,2,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,3,CPU,Execute Now (Carbon-optimal),RUN,3,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,4,CPU,Execute Now (Carbon-optimal),RUN,4,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,5,CPU,Execute Now (Carbon-optimal),RUN,5,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,6,CPU,Execute Now (Carbon-optimal),RUN,6,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,7,CPU,Execute Now (Carbon-optimal),RUN,7,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,8,CPU,Execute Now (Carbon-optimal),RUN,8,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,9,CPU,Execute Now (Carbon-optimal),RUN,9,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,10,CPU,Execute Now (Carbon-optimal),RUN,10,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,11,CPU,Execute Now (Carbon-optimal),RUN,11,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,12,CPU,Execute Now (Carbon-optimal),RUN,12,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,13,CPU,Execute Now,RUN,13,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,4096,FR,14,CPU,Execute Now,RUN,14,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,4096,FR,15,CPU,Execute Now,RUN,15,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,4096,FR,16,CPU,Execute Now (Carbon-optimal),RUN,16,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,17,CPU,Execute Now (Carbon-optimal),RUN,17,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,18,CPU,Execute Now (Carbon-optimal),RUN,18,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,19,CPU,Execute Now (Carbon-optimal),RUN,19,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,20,CPU,Execute Now (Carbon-optimal),RUN,20,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,21,CPU,Execute Now (Carbon-optimal),RUN,21,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,22,CPU,Execute Now (Carbon-optimal),RUN,22,0,0.0,0.0,Currently in greenest window
SPMV,4096,FR,23,CPU,Execute Now (Carbon-optimal),RUN,23,0,0.0,0.0,Currently in greenest window
SPMV,4096,PL,0,CPU,Execute Now,RUN,0,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,4096,PL,1,CPU,Execute Now,RUN,1,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,4096,PL,2,CPU,Execute Now,RUN,2,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,4096,PL,3,CPU,Execute Now,RUN,3,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,4096,PL,4,CPU,Execute Now,RUN,4,0,0.0,0.0,Currently in optimal window (cheap + green)
SPMV,4096,PL,5,CPU,Execute Now (No Wait),RUN,5,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,4096,PL,6,CPU,Execute Now (No Wait),RUN,6,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,4096,PL,7,CPU,Execute Now (No Wait),RUN,7,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,4096,PL,8,CPU,Execute Now (No Wait),RUN,8,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,4096,PL,9,CPU,Execute Now (No Wait),RUN,9,0,0.0,0.0,Optimal window too far (>8h delay)
SPMV,4096,PL,10,CPU,Execute Now (No Wait),RUN,10,0,0.0,0.0,Optimal window too far (>8h delay)
