ts,de_ci_lifecycle_g_per_kwh,fr_ci_lifecycle_g_per_kwh,pl_ci_lifecycle_g_per_kwh
2024-11-16 05:00:00+00:00,393.89,30.37,618.51
2024-11-16 06:00:00+00:00,408.96,29.99,639.39
2024-11-16 07:00:00+00:00,393.59,28.12,621.43
2024-11-16 08:00:00+00:00,371.44,28.51,592.95
2024-11-16 09:00:00+00:00,335.57,28.28,552.05
2024-11-16 10:00:00+00:00,316.55,28.41,531.33
2024-11-16 11:00:00+00:00,320.45,29.75,544.1
2024-11-16 12:00:00+00:00,326.3,27.47,563.02
2024-11-16 13:00:00+00:00,343.21,27.81,622.72
2024-11-16 14:00:00+00:00,367.87,31.84,669.51
2024-11-16 15:00:00+00:00,363.34,40.7,663.38
2024-11-16 16:00:00+00:00,373.13,41.83,673.91
2024-11-16 17:00:00+00:00,369.44,43.73,681.62
2024-11-16 18:00:00+00:00,353.88,46.82,694.14
2024-11-16 19:00:00+00:00,340.47,41.03,690.1
2024-11-16 20:00:00+00:00,319.2,34.05,686.07
2024-11-16 21:00:00+00:00,301.98,33.34,658.34
2024-11-16 22:00:00+00:00,295.43,34.51,624.51
2024-11-16 23:00:00+00:00,276.73,33.89,614.26
2024-11-17 00:00:00+00:00,275.46,31.43,584.19
2024-11-17 01:00:00+00:00,270.15,28.22,587.3
2024-11-17 02:00:00+00:00,252.09,28.19,589.34
2024-11-17 03:00:00+00:00,233.08,28.45,587.47
2024-11-17 04:00:00+00:00,238.09,28.74,573.18
2024-11-17 05:00:00+00:00,244.66,28.95,574.42
2024-11-17 06:00:00+00:00,247.37,31.11,555.8
2024-11-17 07:00:00+00:00,243.19,34.21,535.3
2024-11-17 08:00:00+00:00,240.77,33.79,525.92
2024-11-17 09:00:00+00:00,232.58,33.19,503.06
2024-11-17 10:00:00+00:00,232.7,31.7,500.08
2024-11-17 11:00:00+00:00,235.67,33.5,531.14
2024-11-17 12:00:00+00:00,252.91,32.47,539.03
2024-11-17 13:00:00+00:00,264.04,31.55,579.39
2024-11-17 14:00:00+00:00,271.74,30.18,589.13
2024-11-17 15:00:00+00:00,289.45,29.68,593.02
2024-11-17 16:00:00+00:00,285.09,29.94,594.67
2024-11-17 17:00:00+00:00,285.7,29.52,590.55
2024-11-17 18:00:00+00:00,283.95,31.56,583.54
2024-11-17 19:00:00+00:00,289.37,30.24,581.79
2024-11-17 20:00:00+00:00,285.21,27.93,567.14
2024-11-17 21:00:00+00:00,287.28,27.57,572.79
2024-11-17 22:00:00+00:00,283.12,28.49,565.52
2024-11-17 23:00:00+00:00,280.3,25.22,545.78
2024-11-18 00:00:00+00:00,282.09,22.2,548.5
2024-11-18 01:00:00+00:00,284.3,22.49,548.19
2024-11-18 02:00:00+00:00,279.73,22.04,556.86
2024-11-18 03:00:00+00:00,282.13,22.39,571.66
2024-11-18 04:00:00+00:00,288.35,24.02,593.21
2024-11-18 05:00:00+00:00,311.39,30.47,650.43
2024-11-18 06:00:00+00:00,336.32,47.93,678.49
2024-11-18 07:00:00+00:00,340.81,56.78,676.95
2024-11-18 08:00:00+00:00,334.02,56.23,668.05
2024-11-18 09:00:00+00:00,328.05,56.12,660.6
2024-11-18 10:00:00+00:00,334.37,52.71,664.77
2024-11-18 11:00:00+00:00,332.11,49.46,670.84
2024-11-18 12:00:00+00:00,337.21,52.83,679.08
2024-11-18 13:00:00+00:00,360.21,54.76,706.65
2024-11-18 14:00:00+00:00,376.76,59.83,720.42
2024-11-18 15:00:00+00:00,392.42,61.72,729.82
2024-11-18 16:00:00+00:00,390.71,63.29,707.0
2024-11-18 17:00:00+00:00,395.28,62.57,702.25
2024-11-18 18:00:00+00:00,406.55,61.25,700.98
2024-11-18 19:00:00+00:00,418.33,59.91,697.84
2024-11-18 20:00:00+00:00,428.03,57.39,690.66
2024-11-18 21:00:00+00:00,433.62,54.68,691.36
2024-11-18 22:00:00+00:00,441.43,48.29,652.45
2024-11-18 23:00:00+00:00,446.33,36.92,650.45
2024-11-19 00:00:00+00:00,440.13,30.28,643.25
2024-11-19 01:00:00+00:00,446.76,29.82,658.72
2024-11-19 02:00:00+00:00,439.59,30.56,680.32
2024-11-19 03:00:00+00:00,426.36,30.44,694.66
2024-11-19 04:00:00+00:00,424.63,30.2,714.12
2024-11-19 05:00:00+00:00,426.02,30.7,721.51
2024-11-19 06:00:00+00:00,438.01,31.46,749.84
2024-11-19 07:00:00+00:00,427.81,31.69,743.42
2024-11-19 08:00:00+00:00,415.44,31.14,744.89
2024-11-19 09:00:00+00:00,403.5,31.24,739.78
2024-11-19 10:00:00+00:00,390.87,31.43,729.2
2024-11-19 11:00:00+00:00,388.97,31.04,729.81
2024-11-19 12:00:00+00:00,393.84,31.13,726.88
2024-11-19 13:00:00+00:00,399.98,31.23,729.37
2024-11-19 14:00:00+00:00,413.47,30.22,721.38
2024-11-19 15:00:00+00:00,413.3,26.92,709.97
2024-11-19 16:00:00+00:00,413.81,32.95,699.94
2024-11-19 17:00:00+00:00,426.64,35.14,707.54
2024-11-19 18:00:00+00:00,434.15,35.55,710.75
2024-11-19 19:00:00+00:00,442.61,35.72,717.21
2024-11-19 20:00:00+00:00,448.86,34.18,712.39
2024-11-19 21:00:00+00:00,456.05,34.27,662.76
2024-11-19 22:00:00+00:00,452.07,34.19,631.38
2024-11-19 23:00:00+00:00,446.2,29.83,621.37
2024-11-20 00:00:00+00:00,441.18,27.48,594.82
2024-11-20 01:00:00+00:00,419.66,28.07,592.48
2024-11-20 02:00:00+00:00,403.52,28.81,606.74
2024-11-20 03:00:00+00:00,397.35,29.03,616.03
2024-11-20 04:00:00+00:00,397.54,29.43,635.52
2024-11-20 05:00:00+00:00,402.3,36.51,676.3
2024-11-20 06:00:00+00:00,418.26,49.24,702.88
2024-11-20 07:00:00+00:00,417.72,50.97,696.78
2024-11-20 08:00:00+00:00,405.27,52.59,684.14
2024-11-20 09:00:00+00:00,383.1,54.95,669.21
2024-11-20 10:00:00+00:00,365.78,52.2,662.57
2024-11-20 11:00:00+00:00,361.82,49.06,688.77
2024-11-20 12:00:00+00:00,362.54,47.6,699.43
2024-11-20 13:00:00+00:00,379.76,47.58,720.71
2024-11-20 14:00:00+00:00,394.1,50.39,734.22
2024-11-20 15:00:00+00:00,399.43,54.69,749.75
2024-11-20 16:00:00+00:00,397.26,54.73,743.76
2024-11-20 17:00:00+00:00,396.59,54.04,742.21
2024-11-20 18:00:00+00:00,398.47,59.44,747.4
2024-11-20 19:00:00+00:00,412.84,59.04,751.66
2024-11-20 20:00:00+00:00,419.06,54.58,769.94
2024-11-20 21:00:00+00:00,422.78,50.37,768.85
2024-11-20 22:00:00+00:00,423.58,44.65,757.09
2024-11-20 23:00:00+00:00,421.53,42.87,727.62
2024-11-21 00:00:00+00:00,406.08,41.95,714.58
2024-11-21 01:00:00+00:00,392.48,41.6,703.55
2024-11-21 02:00:00+00:00,381.76,39.5,701.65
2024-11-21 03:00:00+00:00,379.56,38.78,692.54
2024-11-21 04:00:00+00:00,384.74,41.42,691.32
2024-11-21 05:00:00+00:00,402.17,45.69,730.43
2024-11-21 06:00:00+00:00,404.42,54.03,748.01
2024-11-21 07:00:00+00:00,398.97,54.26,737.56
2024-11-21 08:00:00+00:00,388.41,53.93,700.89
2024-11-21 09:00:00+00:00,368.04,56.18,688.83
2024-11-21 10:00:00+00:00,356.55,59.93,668.12
2024-11-21 11:00:00+00:00,353.56,66.5,665.28
2024-11-21 12:00:00+00:00,377.48,63.26,679.63
2024-11-21 13:00:00+00:00,401.7,62.93,725.97
2024-11-21 14:00:00+00:00,430.21,63.05,747.68
2024-11-21 15:00:00+00:00,441.23,63.13,754.27
2024-11-21 16:00:00+00:00,449.15,61.43,740.85
2024-11-21 17:00:00+00:00,451.54,61.37,753.66
2024-11-21 18:00:00+00:00,461.93,62.46,759.92
2024-11-21 19:00:00+00:00,479.7,61.74,770.49
2024-11-21 20:00:00+00:00,495.2,56.7,759.55
2024-11-21 21:00:00+00:00,505.56,54.73,760.59
2024-11-21 22:00:00+00:00,498.65,52.29,745.11
2024-11-21 23:00:00+00:00,488.51,50.56,749.11
2024-11-22 00:00:00+00:00,465.61,45.68,755.59
2024-11-22 01:00:00+00:00,439.13,42.67,764.13
2024-11-22 02:00:00+00:00,423.39,43.2,761.67
2024-11-22 03:00:00+00:00,409.26,43.0,774.42
2024-11-22 04:00:00+00:00,402.87,42.67,789.74
2024-11-22 05:00:00+00:00,393.8,45.78,791.01
2024-11-22 06:00:00+00:00,381.45,50.01,797.74
2024-11-22 07:00:00+00:00,368.3,51.01,787.71
2024-11-22 08:00:00+00:00,357.59,55.07,768.07
2024-11-22 09:00:00+00:00,343.4,54.71,753.63
2024-11-22 10:00:00+00:00,321.43,53.94,747.53
2024-11-22 11:00:00+00:00,312.94,46.06,757.44
2024-11-22 12:00:00+00:00,312.79,40.12,779.65
2024-11-22 13:00:00+00:00,309.19,40.07,814.19
2024-11-22 14:00:00+00:00,314.12,40.2,814.91
2024-11-22 15:00:00+00:00,319.67,49.58,804.18
2024-11-22 16:00:00+00:00,322.83,58.79,783.26
2024-11-22 17:00:00+00:00,329.81,61.78,781.23
2024-11-22 18:00:00+00:00,335.89,60.16,775.23
2024-11-22 19:00:00+00:00,344.94,57.78,737.65
2024-11-22 20:00:00+00:00,349.68,52.59,710.32
2024-11-22 21:00:00+00:00,337.54,50.29,704.83
2024-11-22 22:00:00+00:00,318.2,47.16,667.5
2024-11-22 23:00:00+00:00,307.61,42.97,671.69
2024-11-23 00:00:00+00:00,312.62,34.35,647.3
2024-11-23 01:00:00+00:00,310.35,35.21,633.19
2024-11-23 02:00:00+00:00,311.78,32.69,630.1
2024-11-23 03:00:00+00:00,317.2,26.84,630.18
2024-11-23 04:00:00+00:00,310.75,23.6,644.5
2024-11-23 05:00:00+00:00,303.84,23.32,646.34
2024-11-23 06:00:00+00:00,304.94,23.21,636.07
2024-11-23 07:00:00+00:00,294.38,23.02,612.78
2024-11-23 08:00:00+00:00,269.44,23.25,576.21
2024-11-23 09:00:00+00:00,245.38,23.94,556.33
2024-11-23 10:00:00+00:00,230.39,23.77,545.51
2024-11-23 11:00:00+00:00,228.44,24.19,540.69
2024-11-23 12:00:00+00:00,246.24,24.04,589.14
2024-11-23 13:00:00+00:00,264.67,23.77,638.94
2024-11-23 14:00:00+00:00,277.59,23.43,665.46
2024-11-23 15:00:00+00:00,255.15,24.16,685.45
2024-11-23 16:00:00+00:00,243.23,28.55,677.45
2024-11-23 17:00:00+00:00,231.0,34.52,680.96
2024-11-23 18:00:00+00:00,221.72,34.2,676.49
2024-11-23 19:00:00+00:00,207.09,34.26,665.85
2024-11-23 20:00:00+00:00,191.13,32.2,652.3
2024-11-23 21:00:00+00:00,197.6,31.77,635.66
2024-11-23 22:00:00+00:00,203.75,32.26,608.27
2024-11-23 23:00:00+00:00,193.4,32.51,598.12
2024-11-24 00:00:00+00:00,181.12,30.3,586.86
2024-11-24 01:00:00+00:00,170.61,30.41,577.34
2024-11-24 02:00:00+00:00,172.93,30.43,577.46
2024-11-24 03:00:00+00:00,175.58,30.49,577.85
2024-11-24 04:00:00+00:00,176.43,30.31,585.81
2024-11-24 05:00:00+00:00,178.01,29.36,575.22
2024-11-24 06:00:00+00:00,174.5,28.58,576.55
2024-11-24 07:00:00+00:00,161.38,28.87,570.64
2024-11-24 08:00:00+00:00,154.07,30.17,580.23
2024-11-24 09:00:00+00:00,146.34,29.94,566.02
2024-11-24 10:00:00+00:00,141.09,29.82,571.86
2024-11-24 11:00:00+00:00,140.49,29.63,599.74
2024-11-24 12:00:00+00:00,143.44,29.19,625.92
2024-11-24 13:00:00+00:00,150.02,28.33,659.25
2024-11-24 14:00:00+00:00,160.99,27.83,654.81
2024-11-24 15:00:00+00:00,168.11,27.08,646.5
2024-11-24 16:00:00+00:00,179.79,25.48,628.68
2024-11-24 17:00:00+00:00,184.94,24.59,614.53
2024-11-24 18:00:00+00:00,184.34,23.99,620.87
2024-11-24 19:00:00+00:00,182.47,24.19,612.42
2024-11-24 20:00:00+00:00,182.49,24.4,577.23
2024-11-24 21:00:00+00:00,180.42,24.57,558.04
2024-11-24 22:00:00+00:00,179.77,24.97,541.42
2024-11-24 23:00:00+00:00,188.25,28.41,550.28
2024-11-25 00:00:00+00:00,186.99,29.95,531.4
2024-11-25 01:00:00+00:00,187.17,30.55,535.39
2024-11-25 02:00:00+00:00,190.17,30.06,543.73
2024-11-25 03:00:00+00:00,189.01,30.66,548.58
2024-11-25 04:00:00+00:00,193.85,30.01,560.57
2024-11-25 05:00:00+00:00,194.65,27.99,593.94
2024-11-25 06:00:00+00:00,227.4,34.91,614.66
2024-11-25 07:00:00+00:00,244.99,34.98,591.23
2024-11-25 08:00:00+00:00,247.05,32.13,556.7
2024-11-25 09:00:00+00:00,238.26,24.95,521.51
2024-11-25 10:00:00+00:00,241.84,25.84,519.72
2024-11-25 11:00:00+00:00,248.91,28.72,534.98
2024-11-25 12:00:00+00:00,256.86,32.05,582.71
2024-11-25 13:00:00+00:00,273.59,33.37,648.25
2024-11-25 14:00:00+00:00,296.16,35.74,657.45
2024-11-25 15:00:00+00:00,300.13,36.86,664.81
2024-11-25 16:00:00+00:00,301.38,39.75,651.58
2024-11-25 17:00:00+00:00,306.23,43.0,659.56
2024-11-25 18:00:00+00:00,313.22,45.24,665.0
2024-11-25 19:00:00+00:00,309.27,47.95,662.8
2024-11-25 20:00:00+00:00,319.14,45.9,645.87
2024-11-25 21:00:00+00:00,337.2,45.05,624.49
2024-11-25 22:00:00+00:00,345.57,43.87,627.98
2024-11-25 23:00:00+00:00,350.43,38.77,649.83
2024-11-26 00:00:00+00:00,347.15,32.38,662.29
2024-11-26 01:00:00+00:00,351.88,31.72,680.56
2024-11-26 02:00:00+00:00,354.08,30.44,704.89
2024-11-26 03:00:00+00:00,350.64,31.66,723.12
2024-11-26 04:00:00+00:00,357.74,33.32,749.59
2024-11-26 05:00:00+00:00,375.57,38.1,782.58
2024-11-26 06:00:00+00:00,402.77,47.09,790.96
2024-11-26 07:00:00+00:00,405.91,51.76,767.27
2024-11-26 08:00:00+00:00,395.92,53.66,739.12
2024-11-26 09:00:00+00:00,381.78,51.15,744.25
2024-11-26 10:00:00+00:00,366.86,45.91,740.63
2024-11-26 11:00:00+00:00,371.23,44.22,769.13
2024-11-26 12:00:00+00:00,381.57,44.39,799.34
2024-11-26 13:00:00+00:00,403.9,46.67,817.82
2024-11-26 14:00:00+00:00,423.87,55.7,835.56
2024-11-26 15:00:00+00:00,415.54,61.65,821.83
2024-11-26 16:00:00+00:00,409.66,59.39,807.98
2024-11-26 17:00:00+00:00,413.23,59.84,801.17
2024-11-26 18:00:00+00:00,415.73,65.48,800.64
2024-11-26 19:00:00+00:00,415.21,60.37,806.46
2024-11-26 20:00:00+00:00,416.69,53.98,808.65
2024-11-26 21:00:00+00:00,422.18,48.8,801.87
2024-11-26 22:00:00+00:00,426.89,43.23,795.6
2024-11-26 23:00:00+00:00,426.55,38.14,787.77
2024-11-27 00:00:00+00:00,431.71,29.79,793.96
2024-11-27 01:00:00+00:00,438.88,28.66,805.27
2024-11-27 02:00:00+00:00,461.42,29.57,813.11
2024-11-27 03:00:00+00:00,479.33,29.47,819.12
2024-11-27 04:00:00+00:00,484.89,29.48,812.27
2024-11-27 05:00:00+00:00,480.43,29.51,821.57
2024-11-27 06:00:00+00:00,472.64,28.98,822.15
2024-11-27 07:00:00+00:00,463.36,30.12,808.1
2024-11-27 08:00:00+00:00,445.48,28.13,792.45
2024-11-27 09:00:00+00:00,419.24,28.02,786.16
2024-11-27 10:00:00+00:00,391.46,28.78,781.52
2024-11-27 11:00:00+00:00,370.08,29.05,783.04
2024-11-27 12:00:00+00:00,350.95,29.14,796.87
2024-11-27 13:00:00+00:00,345.63,28.84,831.66
2024-11-27 14:00:00+00:00,346.74,29.38,849.65
2024-11-27 15:00:00+00:00,321.28,31.01,834.7
2024-11-27 16:00:00+00:00,285.92,31.11,815.97
2024-11-27 17:00:00+00:00,265.08,32.19,807.96
2024-11-27 18:00:00+00:00,248.58,33.03,787.45
2024-11-27 19:00:00+00:00,236.54,33.06,769.59
2024-11-27 20:00:00+00:00,225.46,33.7,735.26
2024-11-27 21:00:00+00:00,229.96,34.74,704.67
2024-11-27 22:00:00+00:00,232.6,35.51,651.67
2024-11-27 23:00:00+00:00,226.59,32.84,622.43
2024-11-28 00:00:00+00:00,218.55,31.98,600.19
2024-11-28 01:00:00+00:00,213.14,31.92,596.45
2024-11-28 02:00:00+00:00,212.08,31.55,592.32
2024-11-28 03:00:00+00:00,224.85,31.68,597.47
2024-11-28 04:00:00+00:00,258.09,35.53,612.17
2024-11-28 05:00:00+00:00,292.37,43.7,655.22
2024-11-28 06:00:00+00:00,312.31,52.91,687.07
2024-11-28 07:00:00+00:00,322.32,53.57,706.04
2024-11-28 08:00:00+00:00,317.42,53.14,710.05
2024-11-28 09:00:00+00:00,301.83,51.19,713.33
2024-11-28 10:00:00+00:00,292.0,50.5,725.09
2024-11-28 11:00:00+00:00,290.45,49.67,732.77
2024-11-28 12:00:00+00:00,307.98,49.45,757.21
2024-11-28 13:00:00+00:00,323.47,49.97,780.69
2024-11-28 14:00:00+00:00,350.52,52.64,791.75
2024-11-28 15:00:00+00:00,381.61,55.07,787.36
2024-11-28 16:00:00+00:00,395.61,55.7,779.86
2024-11-28 17:00:00+00:00,400.16,56.21,777.59
2024-11-28 18:00:00+00:00,417.99,55.08,774.38
2024-11-28 19:00:00+00:00,431.68,54.55,761.54
2024-11-28 20:00:00+00:00,459.51,55.39,782.96
2024-11-28 21:00:00+00:00,483.65,56.08,772.88
2024-11-28 22:00:00+00:00,502.12,52.72,774.79
2024-11-28 23:00:00+00:00,525.39,45.35,768.48
2024-11-29 00:00:00+00:00,542.11,39.73,750.73
2024-11-29 01:00:00+00:00,555.97,40.08,747.79
2024-11-29 02:00:00+00:00,553.35,41.67,735.35
2024-11-29 03:00:00+00:00,553.86,40.45,745.68
2024-11-29 04:00:00+00:00,556.5,39.9,762.16
2024-11-29 05:00:00+00:00,543.41,45.14,787.82
2024-11-29 06:00:00+00:00,528.57,50.53,812.66
2024-11-29 07:00:00+00:00,518.86,48.61,818.91
2024-11-29 08:00:00+00:00,494.93,48.68,810.54
2024-11-29 09:00:00+00:00,466.2,47.49,806.98
2024-11-29 10:00:00+00:00,449.77,46.86,798.98
2024-11-29 11:00:00+00:00,451.4,46.09,797.76
2024-11-29 12:00:00+00:00,459.2,45.27,815.27
2024-11-29 13:00:00+00:00,479.48,44.28,833.2
2024-11-29 14:00:00+00:00,502.06,45.83,845.36
2024-11-29 15:00:00+00:00,501.81,49.45,844.5
2024-11-29 16:00:00+00:00,481.39,51.14,839.99
2024-11-29 17:00:00+00:00,474.09,50.19,858.24
2024-11-29 18:00:00+00:00,466.62,50.07,869.81
2024-11-29 19:00:00+00:00,449.71,47.24,875.18
2024-11-29 20:00:00+00:00,430.22,43.25,873.52
2024-11-29 21:00:00+00:00,411.84,42.0,877.35
2024-11-29 22:00:00+00:00,401.15,43.25,864.89
2024-11-29 23:00:00+00:00,401.01,38.36,836.2
2024-11-30 00:00:00+00:00,401.98,31.29,833.22
2024-11-30 01:00:00+00:00,402.39,30.44,833.3
2024-11-30 02:00:00+00:00,388.79,29.72,836.17
2024-11-30 03:00:00+00:00,389.31,28.71,832.05
2024-11-30 04:00:00+00:00,391.39,30.14,835.65
2024-11-30 05:00:00+00:00,389.21,32.58,839.36
2024-11-30 06:00:00+00:00,389.43,33.68,825.84
2024-11-30 07:00:00+00:00,372.09,33.14,799.54
2024-11-30 08:00:00+00:00,336.29,34.21,756.03
2024-11-30 09:00:00+00:00,304.38,33.06,727.35
2024-11-30 10:00:00+00:00,294.83,33.32,696.86
2024-11-30 11:00:00+00:00,301.56,31.83,669.66
2024-11-30 12:00:00+00:00,328.25,30.15,691.73
2024-11-30 13:00:00+00:00,392.4,30.7,757.5
2024-11-30 14:00:00+00:00,441.05,37.16,787.01
2024-11-30 15:00:00+00:00,439.06,44.69,773.4
2024-11-30 16:00:00+00:00,420.09,45.74,747.81
2024-11-30 17:00:00+00:00,412.99,45.4,739.22
2024-11-30 18:00:00+00:00,419.05,44.73,747.24
2024-11-30 19:00:00+00:00,426.75,43.4,742.26
2024-11-30 20:00:00+00:00,437.61,44.58,740.03
2024-11-30 21:00:00+00:00,452.85,44.92,748.17
2024-11-30 22:00:00+00:00,458.66,44.71,731.49
2024-11-30 23:00:00+00:00,452.76,41.14,722.44
2024-12-01 00:00:00+00:00,450.69,30.78,720.77
2024-12-01 01:00:00+00:00,450.92,27.67,723.15
2024-12-01 02:00:00+00:00,443.05,26.12,716.41
2024-12-01 03:00:00+00:00,431.9,25.1,720.37
2024-12-01 04:00:00+00:00,439.85,25.01,733.44
2024-12-01 05:00:00+00:00,437.67,24.14,716.21
2024-12-01 06:00:00+00:00,440.98,24.32,695.73
2024-12-01 07:00:00+00:00,425.73,24.68,706.86
2024-12-01 08:00:00+00:00,401.33,24.84,685.03
2024-12-01 09:00:00+00:00,378.16,25.97,660.42
2024-12-01 10:00:00+00:00,369.56,26.42,630.92
2024-12-01 11:00:00+00:00,375.92,26.93,652.85
2024-12-01 12:00:00+00:00,384.65,25.42,706.54
2024-12-01 13:00:00+00:00,395.83,25.2,771.42
2024-12-01 14:00:00+00:00,398.31,24.87,787.97
2024-12-01 15:00:00+00:00,373.58,24.88,752.86
2024-12-01 16:00:00+00:00,359.4,24.69,731.61
2024-12-01 17:00:00+00:00,358.27,26.01,728.1
2024-12-01 18:00:00+00:00,359.26,27.48,733.28
2024-12-01 19:00:00+00:00,351.82,27.22,725.6
2024-12-01 20:00:00+00:00,346.53,27.76,732.77
2024-12-01 21:00:00+00:00,355.12,28.16,729.57
2024-12-01 22:00:00+00:00,358.43,28.65,725.52
2024-12-01 23:00:00+00:00,339.22,28.38,720.93
2024-12-02 00:00:00+00:00,331.79,26.3,702.6
2024-12-02 01:00:00+00:00,325.64,25.74,690.56
2024-12-02 02:00:00+00:00,322.02,25.59,682.96
2024-12-02 03:00:00+00:00,324.94,25.31,682.81
2024-12-02 04:00:00+00:00,346.54,25.92,703.92
2024-12-02 05:00:00+00:00,368.68,28.56,719.0
2024-12-02 06:00:00+00:00,369.89,34.89,728.44
2024-12-02 07:00:00+00:00,366.43,39.93,709.31
2024-12-02 08:00:00+00:00,372.13,43.62,669.71
2024-12-02 09:00:00+00:00,371.22,43.95,643.59
2024-12-02 10:00:00+00:00,373.23,43.08,647.13
2024-12-02 11:00:00+00:00,378.34,43.01,672.45
2024-12-02 12:00:00+00:00,389.51,41.7,718.15
2024-12-02 13:00:00+00:00,403.28,43.32,775.65
2024-12-02 14:00:00+00:00,415.79,43.85,776.0
2024-12-02 15:00:00+00:00,416.27,47.44,745.19
2024-12-02 16:00:00+00:00,413.33,49.04,751.56
2024-12-02 17:00:00+00:00,418.09,48.33,756.22
2024-12-02 18:00:00+00:00,426.15,48.2,771.58
2024-12-02 19:00:00+00:00,434.42,45.18,779.96
2024-12-02 20:00:00+00:00,437.91,47.32,789.51
2024-12-02 21:00:00+00:00,445.44,49.28,774.93
2024-12-02 22:00:00+00:00,444.57,45.08,760.83
2024-12-02 23:00:00+00:00,443.87,38.52,755.2
2024-12-03 00:00:00+00:00,425.72,35.03,753.03
2024-12-03 01:00:00+00:00,415.29,34.53,748.07
2024-12-03 02:00:00+00:00,420.63,33.17,756.84
2024-12-03 03:00:00+00:00,423.57,34.44,766.22
2024-12-03 04:00:00+00:00,426.51,37.99,778.57
2024-12-03 05:00:00+00:00,423.15,46.79,798.07
2024-12-03 06:00:00+00:00,440.04,58.86,810.11
2024-12-03 07:00:00+00:00,438.61,57.02,808.87
2024-12-03 08:00:00+00:00,427.44,54.6,797.26
2024-12-03 09:00:00+00:00,419.66,55.04,793.94
2024-12-03 10:00:00+00:00,414.22,55.28,790.84
2024-12-03 11:00:00+00:00,418.13,60.04,806.89
2024-12-03 12:00:00+00:00,431.2,61.23,835.97
2024-12-03 13:00:00+00:00,451.29,62.71,873.17
2024-12-03 14:00:00+00:00,457.59,64.06,875.57
2024-12-03 15:00:00+00:00,465.84,64.33,879.04
2024-12-03 16:00:00+00:00,466.21,65.92,883.5
2024-12-03 17:00:00+00:00,469.01,72.14,879.92
2024-12-03 18:00:00+00:00,477.06,75.05,884.13
2024-12-03 19:00:00+00:00,484.65,71.33,898.51
2024-12-03 20:00:00+00:00,493.03,65.95,906.23
2024-12-03 21:00:00+00:00,503.34,67.94,900.49
2024-12-03 22:00:00+00:00,511.29,70.14,896.2
2024-12-03 23:00:00+00:00,514.93,69.73,893.74
2024-12-04 00:00:00+00:00,523.47,63.08,911.9
2024-12-04 01:00:00+00:00,527.6,62.5,914.34
2024-12-04 02:00:00+00:00,528.54,61.7,907.47
2024-12-04 03:00:00+00:00,523.8,61.11,907.01
2024-12-04 04:00:00+00:00,521.3,61.17,896.21
2024-12-04 05:00:00+00:00,509.62,67.96,902.05
2024-12-04 06:00:00+00:00,507.23,65.5,915.65
2024-12-04 07:00:00+00:00,497.69,72.64,915.64
2024-12-04 08:00:00+00:00,491.92,80.78,895.08
2024-12-04 09:00:00+00:00,479.93,70.73,881.81
2024-12-04 10:00:00+00:00,470.92,59.24,874.4
2024-12-04 11:00:00+00:00,473.91,59.96,876.34
2024-12-04 12:00:00+00:00,481.25,61.01,878.72
2024-12-04 13:00:00+00:00,499.63,62.43,888.82
2024-12-04 14:00:00+00:00,505.4,65.28,896.8
2024-12-04 15:00:00+00:00,505.71,67.25,896.25
2024-12-04 16:00:00+00:00,502.96,67.73,894.06
2024-12-04 17:00:00+00:00,507.55,70.91,905.17
2024-12-04 18:00:00+00:00,505.58,69.63,906.39
2024-12-04 19:00:00+00:00,507.19,66.03,903.07
2024-12-04 20:00:00+00:00,514.77,62.38,908.63
2024-12-04 21:00:00+00:00,513.97,61.94,907.0
2024-12-04 22:00:00+00:00,500.66,59.5,898.19
2024-12-04 23:00:00+00:00,485.92,51.08,885.2
2024-12-05 00:00:00+00:00,476.27,43.63,875.32
2024-12-05 01:00:00+00:00,464.77,42.66,881.03
2024-12-05 02:00:00+00:00,452.34,39.63,877.86
2024-12-05 03:00:00+00:00,444.49,38.96,873.52
2024-12-05 04:00:00+00:00,443.03,37.84,889.18
2024-12-05 05:00:00+00:00,426.73,38.34,886.3
2024-12-05 06:00:00+00:00,413.23,45.23,882.77
2024-12-05 07:00:00+00:00,398.97,48.18,878.27
2024-12-05 08:00:00+00:00,379.63,52.71,848.96
2024-12-05 09:00:00+00:00,355.98,60.65,834.12
2024-12-05 10:00:00+00:00,331.16,50.02,829.66
2024-12-05 11:00:00+00:00,319.84,46.29,827.83
2024-12-05 12:00:00+00:00,321.34,43.07,839.52
2024-12-05 13:00:00+00:00,332.84,41.23,855.08
2024-12-05 14:00:00+00:00,341.41,45.91,843.49
2024-12-05 15:00:00+00:00,333.29,47.09,832.05
2024-12-05 16:00:00+00:00,318.77,47.09,797.29
2024-12-05 17:00:00+00:00,310.73,44.54,782.21
2024-12-05 18:00:00+00:00,315.67,42.33,780.07
2024-12-05 19:00:00+00:00,313.08,36.57,766.83
2024-12-05 20:00:00+00:00,289.59,31.37,751.17
2024-12-05 21:00:00+00:00,275.1,31.14,726.14
2024-12-05 22:00:00+00:00,244.95,30.95,689.23
2024-12-05 23:00:00+00:00,201.08,28.66,657.85
2024-12-06 00:00:00+00:00,193.12,26.24,633.82
2024-12-06 01:00:00+00:00,189.72,26.38,614.18
2024-12-06 02:00:00+00:00,189.38,26.76,604.85
2024-12-06 03:00:00+00:00,195.8,26.58,593.45
2024-12-06 04:00:00+00:00,214.55,26.49,595.8
